Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
49887749,Boulevard Ring,Fabian Saul,"Saul, Fabian",,"=""8097281562""","=""9788097281564""",0,3.65,Literárna bašta,Paperback,104,2019,2018,2021/03/11,2021/03/07,2021,2021 (#12),read,,,,1,0
36261573,"Všechno, co si nepamatuju",Jonas Hassen Khemiri,"Khemiri, Jonas Hassen",Zbyněk Černík,"=""8074735214""","=""9788074735219""",3,3.72,Kniha Zlín,Hardcover,280,2017,2015,2021/03/07,2021/03/05,2021,2021 (#11),read,,,,1,0
16083890,Tracyho tiger,William Saroyan,"Saroyan, William","Marián Andričík, Martina Matlovičová","=""8096922661""","=""9788096922666""",5,4.24,Artforum,Hardcover,136,2008,1951,2021/03/05,2021/03/05,2021,2021 (#10),read,,,,1,0
44101928,Netrpezlivosť srdca,Stefan Zweig,"Zweig, Stefan",,"=""""","=""""",5,4.26,Slovenský spisovateľ,Hardcover,336,1983,1939,2021/02/26,2021/02/08,2021,2021 (#9),read,,,,1,0
45860086,"tento chléb přežvykovat, psacími písmeny",Ernesto Carrión,"Carrión, Ernesto","Maurizio Medo, José Carlos Yrigoyen, Petr Zavadil","=""8075210719""","=""9788075210715""",0,4.40,Fra,Paperback,308,2019,,,2021/02/24,to-read,to-read (#35),to-read,,,,0,0
1208928,Loaded,Christos Tsiolkas,"Tsiolkas, Christos",,"=""0099757710""","=""9780099757719""",3,3.64,Vintage,Paperback,151,1997,1995,2021/02/14,2021/02/14,2021,2021 (#8),read,,,,1,0
13005889,Vyhnání Gerty Schnirch,Kateřina Tučková,"Tučková, Kateřina",,"=""""","=""9788072944132""",0,3.96,Host,Paperback,416,2010,2009,,2018/01/14,2015,2015 (#2),read,,,,1,0
54507834,Má temná Vanessa,Kate Elizabeth Russell,"Russell, Kate Elizabeth",,"=""8076620260""","=""9788076620261""",4,4.10,KNIHA ZLÍN,Hardcover,408,2020,2020,2021/02/04,2021/01/26,2021,2021 (#7),read,,,,1,0
49637082,Panenství,Marie Majerová,"Majerová, Marie",,"=""""","=""""",0,3.74,,Hardcover,156,1958,,,2021/02/02,to-read,to-read (#34),to-read,,,,0,0
55744983,Plavec ve tmě,Tomasz Jedrowski,"Jedrowski, Tomasz",Ladislav Nagy,"=""8020719806""","=""9788020719805""",5,4.25,Odeon,Hardcover,216,2020,2020,2021/01/26,2021/01/23,2021,2021 (#6),read,,,,1,0
49200370,Tři ženy,Lisa Taddeo,"Taddeo, Lisa",,"=""8073356201""","=""9788073356200""",4,3.71,Leda,Hardcover,376,2019,2019,2021/01/23,2021/01/17,2021,2021 (#5),read,,,,1,0
44594165,Kníhkupec z Kábulu,Åsne Seierstad,"Seierstad, Åsne",Simona Jánošková,"=""8082030798""","=""9788082030795""",5,3.77,Absynt,Paperback,264,2019,2002,2021/01/17,2021/01/11,2021,2021 (#4),read,,,,1,0
35995489,The Extraordinary Life of Sam Hell,Robert Dugoni,"Dugoni, Robert",,"=""1503949001""","=""9781503949003""",0,4.44,Lake Union Publishing,Hardcover,448,2018,2018,,2019/02/06,to-read,to-read (#10),to-read,,,,0,0
18723269,Feťák,William S. Burroughs,"Burroughs, William S.",,"=""8072871552""","=""9788072871551""",4,3.85,Maťa,Hardcover,192,2011,1953,2021/01/08,2021/01/05,2021,2021 (#3),read,,,,1,0
37912648,Muffin a čaj,Theo Addair,"Addair, Theo",,"=""8075496752""","=""9788075496751""",3,4.18,YOLI,Paperback,272,2018,,2019/11/26,2019/11/08,"2019, 2021","2019 (#51), 2021 (#2)",read,,,,2,0
51196792,Vlast,Fernando Aramburu,"Aramburu, Fernando",,"=""""","=""""",0,4.41,Akropolis,Paperback,648,2019,2016,,2021/01/05,to-read,to-read (#33),to-read,,,,0,0
23642789,Barakuda,Christos Tsiolkas,"Tsiolkas, Christos",Tomáš Kačer,"=""8074911691""","=""9788074911699""",5,3.69,Host,Hardcover,445,2014,2013,2021/01/03,2021/01/01,2021,2021 (#1),read,,,,1,0
46190,"Love Is a Mix Tape: Life and Loss, One Song at a Time",Rob Sheffield,"Sheffield, Rob",,"=""1400083028""","=""9781400083022""",0,3.87,Crown Publishing Group (NY),Hardcover,224,2007,2007,,2020/12/31,to-read,to-read (#32),to-read,,,,0,0
17911508,Prechádzka,Robert Walser,"Walser, Robert",Michal Hvorecký,"=""8089594832""","=""9788089594832""",5,3.70,Premedia,Paperback,96,2013,1917,2020/12/29,2020/12/28,2020,2020 (#48),read,,,,1,0
23618440,Pálenka (Prózy z Banátu),Matěj Hořava,"Hořava, Matěj",,"=""8074914046""","=""9788074914041""",5,4.12,Host,Hardcover,124,2014,2014,2020/12/25,2020/01/06,2020,2020 (#46),read,,,,1,0
37640474,Víkend v Londýně,Jan Folný,"Folný, Jan",Denisa Peľo Avuk,"=""8075774124""","=""9788075774125""",0,3.48,Host,Hardcover,248,2018,,2020/12/23,2020/12/22,2020,2020 (#45),read,,,,1,0
53017894,Tapetář,Ema Labudová,"Labudová, Ema",,"=""8076177766""","=""9788076177765""",4,3.09,Knižní klub,Hardcover,184,2019,2019,2020/12/19,2019/10/01,2020,2020 (#44),read,,,,1,0
39319227,A Day in the Life of Marlon Bundo,Jill Twiss,"Twiss, Jill",E.G. Keller,"=""1452173966""","=""9781452173962""",5,4.64,Chronicle Books LLC,Kindle Edition,35,2018,2018,2020/12/19,2020/12/19,2020,2020 (#43),read,,,,1,0
12136160,"Je to inak, mami...",Tamara Tainová,"Tainová, Tamara",,"=""8089452027""","=""9788089452026""",1,3.50,Evitapress,Paperback,256,2010,2010,2020/12/17,2020/12/17,2020,2020 (#42),read,,,,1,0
36641576,Už nikdy pěšky po Arménii a Gruzii,Ladislav Zibura,"Zibura, Ladislav",,"=""8026507010""","=""9788026507017""",4,4.17,BizBooks,Hardcover,312,2017,2017,2020/12/14,2020/12/14,2020,2020 (#41),read,,,,1,0
17201324,Búrlivé výšiny,Emily Brontë,"Brontë, Emily",Magda Žáryová,"=""808085839X""","=""9788080858391""",0,3.90,SLOVART,Hardcover,343,2009,1847,,2018/02/16,2002,2002 (#15),read,,,,0,0
44429374,Pačinko,Min Jin Lee,"Lee, Min Jin",Petra Andělová,"=""8075654390""","=""9788075654397""",5,4.34,Jota ,Hardcover,472,2019,2017,2020/11/28,2020/11/28,2020,2020 (#40),read,,,,1,0
33380270,Rozmarné poviedky,Honoré de Balzac,"Balzac, Honoré de",,"=""""","=""""",0,3.57,Pravda,Hardcover,,1988,1831,,2018/02/16,,,read,,,,0,0
34744434,Da dove la vita è perfetta,Silvia Avallone,"Avallone, Silvia",,"=""8858688902""","=""9788858688908""",3,3.93,Rizzoli,Kindle Edition,374,2017,2017,2020/11/15,2020/11/15,2020,2020 (#39),read,,,,1,0
195040,Modern Nature,Derek Jarman,"Jarman, Derek",,"=""087951549X""","=""9780879515492""",0,4.32,Overlook Books,Paperback,320,1994,1991,,2020/11/13,to-read,to-read (#31),to-read,,,,0,0
27161156,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J.D. Vance,"Vance, J.D.",,"=""""","=""""",2,3.85,Harper,Hardcover,264,2016,2016,2020/07/14,2018/10/13,2020,2020 (#19),read,,,,1,0
50386319,Nájdi si ma,André Aciman,"Aciman, André",Otakar Kořínek,"=""8055642109""","=""9788055642109""",2,3.25,Vydavateľstvo SLOVART,Hardcover,200,2019,2019,2020/11/11,2020/10/26,2020,2020 (#36),read,,,,2,0
36385518,Nejlepší pro všechny,Petra Soukupová,"Soukupová, Petra",,"=""8075774000""","=""9788075774002""",5,4.29,Host,Hardcover,367,2017,2017,2020/11/09,2019/10/11,2020,2020 (#38),read,,,,1,0
32869947,Průvodce smrtelníka: Prakticky o posledních věcech člověka,Ondřej Nezbeda,"Nezbeda, Ondřej",,"=""8074327477""","=""9788074327476""",0,4.70,Paseka,Hardcover,288,2016,2016,,2020/11/05,to-read,to-read (#30),to-read,,,,0,0
15814453,"Kings of the Road: How Frank Shorter, Bill Rodgers, and Alberto Salazar Made Running Go Boom",Cameron Stracher,"Stracher, Cameron",,"=""054777396X""","=""9780547773964""",3,3.91,Houghton Mifflin Harcourt,Hardcover,240,2013,2013,2020/11/01,2020/10/29,2020,2020 (#37),read,,,,1,0
43697746,Lettipark,Judith Hermann,"Hermann, Judith",Petr Štědroň,"=""""","=""9788074432972""",4,3.62,Větrné mlýny,Hardcover,164,2018,2016,2020/10/18,2019/10/30,2020,2020 (#35),read,,,,1,0
46041199,"Kim Jiyoung, Born 1982",Cho Nam-Joo,"Nam-Joo, Cho",Jamie Chang,"=""1631496700""","=""9781631496707""",5,4.17,Liveright,Hardcover,163,2020,2016,2020/10/17,2020/10/16,2020,2020 (#34),read,,,,1,0
48912594,Østrov,Peter Balko,"Balko, Peter",,"=""8089973248""","=""9788089973248""",4,3.80,KK Bagala,Paperback,216,2019,,2020/10/12,2020/10/07,2020,2020 (#32),read,,,,1,0
17791795,"Stvorení pre beh: Tajomný kmeň, ultrabežci a najimpozantnejšie preteky, aké kedy svet videl",Christopher McDougall,"McDougall, Christopher",,"=""8097104407""","=""9788097104405""",5,4.30,Tatran,Hardcover,288,2012,2009,2020/10/07,2020/08/20,2020,2020 (#31),read,,,,1,0
39339964,Prašina,Vojtěch Matocha,"Matocha, Vojtěch",Karel Osoha,"=""8074329100""","=""9788074329104""",3,3.96,Paseka,Hardcover,260,2018,2018,2020/09/29,2020/09/27,2020,2020 (#30),read,,,,1,0
52693273,Čepiec,Katarína Kucbelová,"Kucbelová, Katarína",,"=""8055642036""","=""9788055642031""",4,4.06,Slovart,Hardcover,184,2019,2019,2020/09/22,2020/09/22,2020,2020 (#29),read,,,,1,0
18308644,Jana Eyrová,Charlotte Brontë,"Brontë, Charlotte",Jarmila Fasterová,"=""807362513X""","=""9788073625139""",0,4.16,Alpress,,453,2007,1846,,2018/02/16,,,read,,,,1,0
41150487,"Red, White & Royal Blue",Casey McQuiston,"McQuiston, Casey",,"=""1250316774""","=""9781250316776""",4,4.06,St. Martin's Griffin,Paperback,448,2019,2019,2020/09/20,2020/09/20,2020,2020 (#28),read,,,,1,0
23644765,HOMO sapienne,Niviaq Korneliussen,"Korneliussen, Niviaq",,"=""8792790445""","=""9788792790446""",0,3.58,Milik,Hardcover,182,2014,2014,,2020/09/01,2020,2020 (#27),read,,,,0,0
52653387,Homo sapienne,Niviaq Korneliussen,"Korneliussen, Niviaq",Zdeněk Lyčka,"=""8025728412""","=""9788025728413""",3,3.58,Argo,Paperback,220,2019,2014,2020/09/01,2019/08/27,,,read,,,,1,0
39896786,Sobí hora,Karin Tidbeck,"Tidbeck, Karin","Elizabeth Hand, Lukáš Novák","=""8074736490""","=""9788074736490""",4,4.02,Kniha Zlín,Hardcover,158,2018,2011,2020/08/26,2019/10/11,2020,2020 (#26),read,,,,1,0
45546374,Srdcerváči: Kniha první,Alice Oseman,"Oseman, Alice","Romana Bičíková, Pavel Beneš","=""8075448251""","=""9788075448255""",4,4.43,CooBoo,Paperback,288,2019,2018,2020/08/22,2020/08/17,2020,2020 (#25),read,,,,1,0
41964411,Prosté rozprávky,Marek Hudec,"Hudec, Marek",,"=""8022209686""","=""9788022209687""",3,3.82,Tatran,Hardcover,164,2018,2018,2020/08/20,2020/08/02,2020,2020 (#24),read,,,,1,0
52703177,The Bright Lands,John Fram,"Fram, John",,"=""1335836624""","=""9781335836625""",0,3.41,Hanover Square Press,Hardcover,480,2020,2020,,2020/08/18,to-read,to-read (#29),to-read,,,,0,0
53262672,Ďalší deň života,Ryszard Kapuściński,"Kapuściński, Ryszard",Patrik Oriešek,"=""8082031794""","=""9788082031792""",5,4.18,Vydavateľstvo Absynt s.r.o.,Paperback,128,2020,1976,2020/08/14,2020/07/28,2020,2020 (#23),read,,,,1,0
50261186,Vrány,Petra Dvořáková,"Dvořáková, Petra",,"=""802750144X""","=""9788027501441""",3,4.40,Host,Hardcover,184,2020,2020,2020/08/10,2020/08/10,2020,2020 (#22),read,,,,1,0
37539457,Normal People,Sally Rooney,"Rooney, Sally",,"=""0571334644""","=""9780571334643""",3,3.81,Faber & Faber,Hardcover,266,2018,2018,2020/08/08,2018/10/25,2020,2020 (#21),read,,,,1,0
38521710,Houbařka,Viktorie Hanišová,"Hanišová, Viktorie",,"=""8075774566""","=""9788075774569""",4,4.31,Host,Hardcover,312,2018,2018,2020/07/24,2020/07/14,2020,2020 (#20),read,,,,1,0
40119555,Kde kvete tráva,Han Kang,"Kang, Han",Petra Ben-Ari,"=""""","=""9788020718259""",5,4.27,Odeon,Hardcover,232,2018,2014,2020/06/27,2020/06/06,2020,2020 (#18),read,,,,1,0
49994289,Návrat do Remeše,Didier Eribon,"Eribon, Didier",Dušan Špitálský,"=""8087259459""","=""9788087259450""",0,4.26,tranzit.cz,Paperback,176,2019,2009,,2020/06/26,to-read,to-read (#28),to-read,,,,0,0
36341204,"What If It's Us (What If It's Us, #1)",Becky Albertalli,"Albertalli, Becky",Adam Silvera,"=""0062795252""","=""9780062795250""",3,3.81,HarperCollins,Hardcover,437,2018,2018,2020/06/21,2020/02/10,2020,2020 (#17),read,,,,1,0
51073985,Možnosti milostného románu,Jan Němec,"Němec, Jan",,"=""8075779207""","=""9788075779205""",4,3.62,Host,Hardcover,420,2019,2019,2020/06/06,2019/11/03,2020,2020 (#16),read,,,,1,0
25174323,Vtedy v Lošonci: Via Lošonc,Peter Balko,"Balko, Peter",,"=""8081080996""","=""9788081080999""",4,4.11,KK Bagala,Hardcover,200,2014,2014,2020/05/20,2020/02/05,2020,2020 (#15),read,,,,1,0
30078133,Americký cisár,Martin Pollack,"Pollack, Martin",Michal Hvorecký,"=""""","=""""",0,4.17,Absynt,Paperback,240,2016,2010,2020/05/17,2020/05/17,2020,2020 (#14),read,,,,1,0
15837548,Toulky s Charleym,John Steinbeck,"Steinbeck, John","Jiří Valja, Jan Werich","=""""","=""""",5,4.08,Československý spisovatel,Hardcover,256,1964,1961,2020/05/01,2019/12/27,2020,2020 (#13),read,,,,1,0
35442101,Po trochu,Weronika Gogola,"Gogola, Weronika",,"=""8365595516""","=""9788365595515""",0,3.77,Książkowe Klimaty,Paperback,180,2017,2017,2020/04/18,2020/04/13,2020,2020 (#12),read,,,,1,0
53168115,Šeptuchy,Alena Sabuchová,"Sabuchová, Alena",,"=""""","=""""",5,4.06,Artforum,Hardcover,192,2019,2019,2019/10/26,2019/10/26,2019,2019 (#38),read,,,,1,0
50793793,Serotonin,Michel Houellebecq,"Houellebecq, Michel",Alan Beguivin,"=""""","=""""",5,3.58,Odeon,Hardcover,280,2019,2019,2020/04/11,2020/02/22,2020,2020 (#11),read,,,,1,0
53135351,"Ty víš, že to chceš",Kristen Roupenian,"Roupenian, Kristen",,"=""8075779762""","=""9788075779762""",3,3.62,Host,Hardcover,248,2019,2019,2020/03/15,2020/03/09,2020,2020 (#9),read,,,,1,0
39730766,Kniha o moři,Morten A. Strøksnes,"Strøksnes, Morten A.",,"=""8025723607""","=""9788025723609""",5,4.01,Argo,Hardcover,254,2018,2015,,2019/11/09,2020,2020 (#10),read,,,,2,0
52935280,Vitaj doma,Lucia Berlin,"Berlin, Lucia",Aňa Ostrihoňová,"=""808207034X""","=""9788082070340""",4,3.64,Inaque,Hardcover,126,2019,2018,2020/01/18,2019/12/27,2020,2020 (#3),read,,,,1,0
52424303,Niekde ku koncu,Diana Athill,"Athill, Diana",Jana Juráňová,"=""8081510753""","=""9788081510755""",0,3.72,Aspekt,Paperback,212,2019,2008,,2019/10/30,to-read,to-read (#21),to-read,,,,0,0
50793448,Kde raky spievajú,Delia Owens,"Owens, Delia",,"=""8022210234""","=""9788022210232""",4,4.37,Tatran,Hardcover,300,2019,2018,2020/03/09,2019/10/03,2020,2020 (#8),read,,,,1,0
39321082,"Oni nevědí, co činí",Jussi Valtonen,"Valtonen, Jussi",Filip Švarc,"=""""","=""""",4,3.81,"Audiotéka, Bookmedia",Audiobook,,2018,2014,2020/03/01,2019/12/13,2020,2020 (#7),read,,,,1,0
421,The White Album,Joan Didion,"Didion, Joan",,"=""0374532079""","=""9780374532079""",0,4.03,FSG Adult,Paperback,224,2009,1979,,2020/02/20,to-read,to-read (#27),to-read,,,,0,0
67699,The Charioteer,Mary Renault,"Renault, Mary",,"=""0375714189""","=""9780375714184""",0,4.11,Vintage Books,Paperback,347,2003,,,2020/02/09,to-read,to-read (#26),to-read,,,,0,0
43910092,Koláčky a spiklenci,Theo Addair,"Addair, Theo",,"=""8076173280""","=""9788076173286""",4,4.16,YOLI,Paperback,279,2019,2019,2020/02/09,2020/02/09,2020,2020 (#6),read,,,,1,0
43924668,"Moc faktov: Desať dôvodov, prečo máme o svete mylné predstavy - a prečo sme na tom lepšie, ako si myslíme",Hans Rosling,"Rosling, Hans","Ola Rosling, Anna Rosling Rönnlund","=""8022209937""","=""9788022209939""",3,4.36,Tatran,Hardcover,336,2019,2018,2020/02/07,2020/02/03,2020,2020 (#5),read,,,,1,0
49100397,Nemísta měst,Anna Beata Háblová,"Háblová, Anna Beata",,"=""8075779924""","=""9788075779922""",0,3.95,Host,Paperback,168,2019,,,2020/01/30,to-read,to-read (#25),to-read,,,,0,0
48915663,21 lekcí pro 21. století,Yuval Noah Harari,"Harari, Yuval Noah",,"=""8073356120""","=""9788073356125""",4,4.16,Leda,Hardcover,392,2019,2018,2020/01/30,2020/01/18,2020,2020 (#4),read,,,,1,0
33505475,Co nám oheň vzal,Mariana Enríquez,"Enríquez, Mariana",Lada Hazaiová,"=""8074917770""","=""9788074917776""",5,4.05,Host,Hardcover,205,2016,2016,2020/01/12,2019/12/29,2020,2020 (#2),read,,,,1,0
39291023,Raději zešílet v divočině: Setkání s šumavskými samotáři,Aleš Palán,"Palán, Aleš",Jan Šibík,"=""8072603787""","=""9788072603787""",5,4.41,Prostor,Hardcover,368,2018,2018,2019/12/29,2019/12/25,2019,2019 (#61),read,,,,1,0
22722895,Sedem dobrých rokov,Etgar Keret,"Keret, Etgar",Silvia Singer,"=""8081500618""","=""9788081500619""",5,4.15,Artforum ,Hardcover,156,2014,2013,2019/12/28,2019/12/27,2019,2019 (#60),read,,,,1,0
40339745,Slon na Zemplíne,Andrej Bán,"Bán, Andrej",,"=""8089916546""","=""9788089916542""",5,4.07,Absynt,Paperback,248,2018,2018,2019/12/25,2019/10/28,2019,2019 (#59),read,,,,1,0
44015224,Mŕtve body,Benedek Totth,"Totth, Benedek",,"=""""","=""""",2,3.68,Zelený Kocúr,Hardcover,244,2018,2014,2019/12/23,2019/12/12,2019,2019 (#58),read,,,,1,0
21855606,Appalačská stezka,Bill Bryson,"Bryson, Bill",,"=""8072491067""","=""9788072491063""",4,4.07,Columbus,Hardcover,334,2003,1998,2019/12/21,2019/12/03,2019,2019 (#57),read,,,,1,0
49388694,Tíha sněhu,Christian Guay-Poliquin,"Guay-Poliquin, Christian",Danuše Navrátilová,"=""8025728269""","=""9788025728260""",0,3.91,Argo,Hardcover,270,2019,2016,,2019/10/30,to-read,to-read (#22),to-read,,,,0,0
16049898,Pocit konca,Julian Barnes,"Barnes, Julian",Adriana Komorníková,"=""8089445470""","=""9788089445479""",0,3.74,Artforum,Hardcover,140,2012,2011,,2019/12/13,to-read,to-read (#24),to-read,,,,0,0
35450872,Smútok je tvor s krídlami,Max Porter,"Porter, Max",Aňa Ostrihoňová,"=""8089737528""","=""9788089737529""",4,3.81, Inaque.sk,Hardcover,130,2017,2015,2019/12/12,2019/10/21,2019,2019 (#56),read,,,,1,0
45863504,Vox,Christina Dalcher,"Dalcher, Christina",Tamara Chovanová,"=""8055166099""","=""9788055166094""",2,3.55,Ikar,Hardcover,336,2019,2018,2019/12/11,2019/12/09,2019,2019 (#55),read,,,,1,0
29101377,"Will Grayson, Will Grayson",John Green,"Green, John",David Levithan,"=""8055146616""","=""9788055146614""",2,3.69,Ikar,Paperback,288,2016,2010,2019/12/08,2019/11/25,2019,2019 (#54),read,,,,1,0
7631108,Směšné lásky,Milan Kundera,"Kundera, Milan",,"=""8071082031""","=""9788071082033""",0,3.81,Atlantis,Hardcover,206,1991,1963,,2018/01/14,2011,2011 (#21),read,,,,1,0
15787424,Jak být ženou,Caitlin Moran,"Moran, Caitlin",Petra Jelínková,"=""""","=""9788072946969""",4,3.71,Host,Paperback,318,2012,2011,2019/12/03,2018/06/24,2019,2019 (#53),read,,,,1,0
25714262,Hotýlek,Alena Mornštajnová,"Mornštajnová, Alena",,"=""""","=""9788074914966""",3,3.97,Host,Hardcover,320,2015,2015,2019/11/28,2019/11/24,2019,2019 (#52),read,,,,1,0
43791052,Borovicové ostrovy,Marion Poschmann,"Poschmann, Marion",Tereza Semotamová,"=""8074329488""","=""9788074329487""",3,3.15,Paseka,Hardcover,158,2019,2017,2019/11/23,2019/04/13,2019,2019 (#50),read,,,,1,0
35958039,Nevysloviteľné a iné konverzačné témy,Meghan Daum,"Daum, Meghan",Aňa Ostrihoňová,"=""8089737641""","=""9788089737642""",4,3.74,Inaque,Hardcover,200,2017,2014,2019/11/22,2019/11/19,2019,2019 (#49),read,,,,1,0
39687030,"Tá, čo sa vracia",Donatella Di Pietrantonio,"Pietrantonio, Donatella Di",Adriana Šulíková,"=""8089737862""","=""9788089737864""",4,4.09,Inaque,Hardcover,200,2018,2017,2019/11/19,2018/10/13,2019,2019 (#48),read,,,,1,0
28532316,Dvere,Magda Szabó,"Szabó, Magda",Magda Takáčová,"=""""","=""""",0,4.10,Kalligram,Hardcover,256,2014,1987,,2019/11/17,to-read,to-read (#23),to-read,,,,0,0
41814015,Sběratel sněhu,Jan Štifter,"Štifter, Jan",,"=""8074299848""","=""9788074299841""",3,4.31,Vyšehrad,Hardcover,296,2018,2018,2019/11/14,2019/10/11,2019,2019 (#47),read,,,,1,0
20468060,Becoming Wild: Living the Primitive Life on a West Coast Island,Nikki Van Schyndel,"Schyndel, Nikki Van",,"=""1927575397""","=""9781927575390""",5,3.82,Caitlin Press Inc.,Paperback,224,2014,2014,,2018/06/19,2018,2018 (#17),read,,,,2,0
18403044,Ostré predmety,Gillian Flynn,"Flynn, Gillian",Róbert Hrebíček,"=""8055116032""","=""9788055116037""",3,4.01,Ikar,Hardcover,271,2008,2006,2019/11/09,2019/11/01,2019,2019 (#46),read,,,,1,0
34843979,"Náhle, sami",Isabelle Autissier,"Autissier, Isabelle",Mária Michalková,"=""8089737471""","=""9788089737475""",5,3.81, Inaque,Hardcover,144,2017,2015,2019/11/08,2018/10/21,2019,2019 (#45),read,,,,1,0
36570620,Korporácio,Bene,"Bene, Bene",Raper Bene,"=""8097287404""","=""9788097287405""",2,4.12,Benkovič Marián,Paperback,54,2017,,2019/11/07,2019/11/06,2019,2019 (#44),read,,,,1,0
15721663,Tri ženy pod orechom,Václav Pankovčín,"Pankovčín, Václav",,"=""8096751603""","=""""",4,4.35,L. C. A. ,Paperback,90,1996,1996,2019/11/05,2019/11/04,2019,2019 (#43),read,,,,1,0
31453376,Manuál pre upratovačky,Lucia Berlin,"Berlin, Lucia",Aňa Ostrihoňová,"=""8089737382""","=""9788089737383""",5,4.19,Inaque,Hardcover,240,2016,2015,2019/11/04,2019/03/12,2019,2019 (#42),read,,,,1,0
24117506,Rebeka,Daphne du Maurier,"Maurier, Daphne du","Zuzana Kubišová, Magda Žáryová","=""""","=""""",4,4.25,Slovenský spisovateľ,Paperback,360,1980,1938,2019/11/02,2019/09/27,2019,2019 (#41),read,,,,1,0
77810,The Days of Abandonment,Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""1933372001""","=""9781933372006""",4,3.87,Europa Editions,Paperback,188,2005,2002,2019/03/17,2019/02/06,2019,2019 (#17),read,,,,1,0
43121640,Pendleri,Tamara Šimončíková Heribanová,"Heribanová, Tamara Šimončíková",,"=""8055160295""","=""9788055160290""",2,3.77,Ikar,Hardcover,272,2018,2018,2019/10/23,2019/10/21,2019,2019 (#37),read,,,,1,0
25807559,Gang Mara Salvatrucha - Ve znamení krve,Samuel Logan,"Logan, Samuel",,"=""8024914611""","=""9788024914619""",2,3.76,Ikar,Hardcover,280,2010,2009,2019/10/27,2019/09/28,2019,2019 (#39),read,,,,1,0
38462,Giovanni’s Room,James Baldwin,"Baldwin, James",,"=""""","=""""",5,4.34,Penguin,Paperback,159,2000,1956,2019/10/29,2019/10/11,2019,2019 (#40),read,,,,1,0
35288734,V podstate som celkom v poriadku,Gail Honeyman,"Honeyman, Gail",Kristína Hečková,"=""8025906736""","=""9788025906736""",3,4.23,Plus,Hardcover,360,2017,2017,2019/10/15,2019/10/11,2019,2019 (#34),read,,,,1,0
